id_municipio,cod_uf,prob_risco,em_risco
2911907,29,0.824320876199366,1
2410702,24,0.8238767951997636,1
2801702,28,0.8238483900794116,1
2921708,29,0.8236172295017841,1
2805208,28,0.823584877898383,1
4315321,43,0.8230147674278204,1
2901353,29,0.822873608764355,1
2928802,29,0.8225612300248972,1
4304101,43,0.8223368566632736,1
4311775,43,0.8216974649203468,1
2902658,29,0.8216626386796426,1
2409332,24,0.8215248194926816,1
5102603,51,0.8215153626506869,1
2802908,28,0.8210717957579933,1
2928703,29,0.8208181077769197,1
3115904,31,0.8206890117292783,1
1506583,15,0.8201453142129547,1
2513703,25,0.8200610210796578,1
3505401,35,0.820056079617891,1
2513851,25,0.8200195917075088,1
4212809,42,0.8198545441714791,1
1501204,15,0.8197826756283091,1
2914000,29,0.8197047043005862,1
2901809,29,0.8191886454337642,1
2404200,24,0.8186527314282775,1
4209300,42,0.8185264006874751,1
2931400,29,0.8183508236767552,1
3139300,31,0.8182796363146576,1
2411429,24,0.8181743776689627,1
2607653,26,0.8180556174968577,1
3119609,31,0.8179993013303969,1
4305173,43,0.8179755757308775,1
2904902,29,0.8179443674031434,1
4203105,42,0.8177427508631635,1
1302207,13,0.8170761291093707,1
2903805,29,0.8169772536816504,1
4320677,43,0.81646076260668,1
1508035,15,0.8163332677787889,1
2929008,29,0.816164941522223,1
2928505,29,0.8158727085621226,1
2926103,29,0.8158626100210319,1
4313508,43,0.815468858709795,1
1301159,13,0.8153920967900937,1
1508308,15,0.8149606034159103,1
1302603,13,0.8146999819178213,1
1500305,15,0.8142970960069189,1
1718006,17,0.8141559429430846,1
1500909,15,0.8141268199531094,1
2501807,25,0.8138710689250471,1
3111408,31,0.8130460096091324,1
2707701,27,0.8129909735170733,1
2510204,25,0.8119669649015644,1
4318507,43,0.8112880272386941,1
2702553,27,0.8111775509241623,1
4213302,42,0.8108297065262442,1
2931707,29,0.8105447995314011,1
4308052,43,0.8104367546329615,1
1505064,15,0.8103017352651892,1
2910503,29,0.8096646556374395,1
2930154,29,0.809162500787411,1
2915205,29,0.809151075425819,1
1504901,15,0.8089852855350834,1
2913200,29,0.8088605836258832,1
2414407,24,0.8082473832557554,1
4211058,42,0.8081586500113609,1
2805802,28,0.8079458378328549,1
3300803,33,0.8077973666268815,1
2411205,24,0.8076395443758406,1
2805505,28,0.8074544063901297,1
2927101,29,0.8071394233084122,1
2409407,24,0.8071166097319505,1
4203709,42,0.8070744924039412,1
2910727,29,0.8068524978928854,1
2106359,21,0.8067885092459822,1
1718204,17,0.8066358302694664,1
2914307,29,0.8064490581669295,1
1503093,15,0.8064463428999594,1
3532868,35,0.8063309125917955,1
2901205,29,0.8061711982129256,1
2903409,29,0.8060846684840899,1
2907905,29,0.8057915180488591,1
3551405,35,0.8057445026714728,1
4301602,43,0.8056144226422921,1
2920502,29,0.8054217087244829,1
4313409,43,0.8050387849415135,1
1302009,13,0.8050123920335128,1
1701101,17,0.8047003138914088,1
4318002,43,0.8043500927456406,1
1200203,12,0.8041098957503391,1
2919603,29,0.8040468964857933,1
3305554,33,0.8040371229838483,1
4111803,41,0.8039105775138247,1
1500206,15,0.8037123710387184,1
2700607,27,0.8036994170479523,1
2926301,29,0.8035765959376234,1
2916609,29,0.8035600135246741,1
1200328,12,0.8034674304430516,1
3553658,35,0.8034506768125097,1
2916401,29,0.8034437944413854,1
2503001,25,0.8033781197459743,1
4305454,43,0.8031847355785854,1
3301009,33,0.803053367495967,1
1301407,13,0.8028341423152365,1
2916906,29,0.8026102332290423,1
2414803,24,0.8022663020342166,1
3515806,35,0.8021922304203899,1
3557303,35,0.8017140977675533,1
2929370,29,0.8009321193443856,1
2801306,28,0.8008815974453621,1
4317103,43,0.8004558692369732,1
4319125,43,0.7996419212678493,1
1303569,13,0.799248936515915,1
3531100,35,0.7992484856468647,1
2700508,27,0.7991727582781921,1
2917706,29,0.7990221781318808,1
4313953,43,0.7986027393680887,1
4318614,43,0.7983720148999172,1
2906105,29,0.7982321687798876,1
2900702,29,0.7982311412558337,1
3304805,33,0.7980361159642987,1
4218954,42,0.79750950873356,1
2913101,29,0.797455586896861,1
1505486,15,0.796976575107131,1
1701309,17,0.7967469151454065,1
1303304,13,0.7964175833092918,1
2409704,24,0.7963235042803464,1
2903508,29,0.7963218504736954,1
4321352,43,0.796296495811428,1
2404507,24,0.7960081193289021,1
3532157,35,0.795816720739558,1
2918001,29,0.795620306234453,1
2912400,29,0.7955798459417062,1
2919553,29,0.7955762372090718,1
4121356,41,0.795467749985448,1
1504208,15,0.7951721139136345,1
2100303,21,0.7951062238792114,1
2412609,24,0.7949681166543819,1
1302306,13,0.7947184080342165,1
2408201,24,0.7947168888909113,1
2915502,29,0.7943858581529967,1
2902906,29,0.7942319151419124,1
1504752,15,0.7936991793448623,1
1300409,13,0.7934840421702473,1
4306767,43,0.7934663731824619,1
1200336,12,0.7934102806709823,1
2804201,28,0.7931190782786456,1
2903607,29,0.7930133827051196,1
4318465,43,0.7929178521433592,1
5102702,51,0.7926640044122415,1
2800506,28,0.7920758500618534,1
1302504,13,0.7920144186321186,1
2906501,29,0.7919531370918554,1
2919306,29,0.7914296392152589,1
2902401,29,0.7913469961167794,1
4316972,43,0.790502155515678,1
2929701,29,0.7904902839522782,1
4304952,43,0.7903866969757761,1
2206357,22,0.7903798323334776,1
2924058,29,0.7903393963716149,1
1503101,15,0.7901410849192159,1
5003306,50,0.7899536204407303,1
2401008,24,0.7897595321467455,1
2930303,29,0.7895383870942044,1
